Name	Taste	Smiles	Reference
3-Amino-3-[(1-oxo-1-propoxypentan-2-yl)carbamoyl]propanoic acid	Sweet	CCCOC(=O)C(CCC)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-[(1-phenoxypropan-2-yl)carbamoyl]propanoic acid	Sweet	CC(COc1ccccc1)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-[(2-methyl-1-phenylpropan-2-yl)carbamoyl]propanoic acid	Sweet	CC(C)(Cc1ccccc1)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-[(2-oxo-2-propoxyethyl)carbamoyl]propanoic acid	Sweet	CCCOC(=O)CNC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-[(3-hydroxy-1-methoxy-1-oxobutan-2-yl)carbamoyl]propanoic acid	Sweet	COC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O	ChemTasteDB
3-Amino-3-[(3-hydroxy-1-methoxy-1-oxohexan-2-yl)carbamoyl]propanoic acid	Sweet	CCCC(O)C(NC(=O)C(N)CC(=O)O)C(=O)OC	ChemTasteDB
3-Amino-3-[(3-hydroxy-1-methoxy-1-oxopropan-2-yl)carbamoyl]propanoic acid	Sweet	COC(=O)C(CO)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-[(3-hydroxy-1-oxo-1-propoxybutan-2-yl)carbamoyl]propanoic acid	Sweet	CCCOC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O	ChemTasteDB
3-Amino-3-[(3-hydroxy-1-oxo-1-propoxypropan-2-yl)carbamoyl]propanoic acid	Sweet	CCCOC(=O)C(CO)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-[(3-methyloctan-2-yl)carbamoyl]propanoic acid	Sweet	CCCCCC(C)C(C)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-[(4-ethoxy-1-methoxy-1,4-dioxobutan-2-yl)carbamoyl]propanoic acid	Sweet	CCOC(=O)CC(NC(=O)C(N)CC(=O)O)C(=O)OC	ChemTasteDB
3-Amino-3-[(4-ethoxy-4-oxobutan-2-yl)carbamoyl]propanoic acid	Sweet	CCOC(=O)CC(C)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-[(4-ethoxybutan-2-yl)carbamoyl]propanoic acid	Sweet	CCOCCC(C)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-[(4-methoxy-4-oxobutan-2-yl)carbamoyl]propanoic acid	Sweet	COC(=O)CC(C)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-[(5-acetamido-1-methoxy-1-oxopentan-2-yl)carbamoyl]propanoic acid	Sweet	COC(=O)C(CCCNC(C)=O)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-[(5-methylhexan-2-yl)carbamoyl]propanoic acid	Sweet	CC(C)CCC(C)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-[(6-acetamido-1-methoxy-1-oxohexan-2-yl)carbamoyl]propanoic acid	Sweet	COC(=O)C(CCCCNC(C)=O)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-[(heptan-2-yl)carbamoyl]propanoic acid	Sweet	CCCCCC(C)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[1-({bicyclo[2.2.1]heptan-2-yl}formamido)ethyl]carbamoyl}propanoic acid	Sweet	CC(NC(=O)C(N)CC(=O)O)NC(=O)C1CC2CCC1C2	ChemTasteDB
3-Amino-3-{[1-(2,2-dicyclopropylacetamido)ethyl]carbamoyl}propanoic acid	Sweet	CC(NC(=O)C(N)CC(=O)O)NC(=O)C(C1CC1)C1CC1	ChemTasteDB
3-Amino-3-{[1-(2,2-dimethylpropanamido)ethyl]carbamoyl}propanoic acid	Sweet	CC(NC(=O)C(N)CC(=O)O)NC(=O)C(C)(C)C	ChemTasteDB
3-Amino-3-{[1-(2-methylcyclobutanecarbonyloxy)propan-2-yl]carbamoyl}propanoic acid	Sweet	CC(COC(=O)C1CCC1C)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[1-(2-methylcyclopropanecarbonyloxy)propan-2-yl]carbamoyl}propanoic acid	Sweet	CC(COC(=O)C1CC1C)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[1-(4-hydroxyphenyl)propan-2-yl]carbamoyl}propanoic acid	Sweet	CC(Cc1ccc(O)cc1)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[1-(butanoyloxy)-3-hydroxypropan-2-yl]carbamoyl}propanoic acid	Sweet	CCCC(=O)OCC(CO)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[1-(butanoyloxy)-3-methylbutan-2-yl]carbamoyl}propanoic acid	Sweet	CCCC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)C	ChemTasteDB
3-Amino-3-{[1-(butanoyloxy)propan-2-yl]carbamoyl}propanoic acid	Sweet	CCCC(=O)OCC(C)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[1-(cyclobutanecarbonyloxy)-3-hydroxypropan-2-yl]carbamoyl}propanoic acid	Sweet	NC(CC(=O)O)C(=O)NC(CO)COC(=O)C1CCC1	ChemTasteDB
3-Amino-3-{[1-(cyclobutanecarbonyloxy)-3-methylbutan-2-yl]carbamoyl}propanoic acid	Sweet	CC(C)C(COC(=O)C1CCC1)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[1-(cyclobutanecarbonyloxy)butan-2-yl]carbamoyl}propanoic acid	Sweet	CCC(COC(=O)C1CCC1)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[1-(cyclobutanecarbonyloxy)propan-2-yl]carbamoyl}propanoic acid	Sweet	CC(COC(=O)C1CCC1)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[1-(cyclohexylcarbamoyl)ethyl]carbamoyl}propanoic acid	Sweet	CC(NC(=O)C(N)CC(=O)O)C(=O)NC1CCCCC1	ChemTasteDB
3-Amino-3-{[1-(cyclohexylformamido)ethyl]carbamoyl}propanoic acid	Sweet	CC(NC(=O)C(N)CC(=O)O)NC(=O)C1CCCCC1	ChemTasteDB
3-Amino-3-{[1-(cyclohexyloxy)-3-ethoxy-1,3-dioxopropan-2-yl]carbamoyl}propanoic acid	Sweet	CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1	ChemTasteDB
3-Amino-3-{[1-(cyclohexyloxy)-3-hydroxy-1-oxopropan-2-yl]carbamoyl}propanoic acid	Sweet	NC(CC(=O)O)C(=O)NC(CO)C(=O)OC1CCCCC1	ChemTasteDB
3-Amino-3-{[1-(cyclohexyloxy)-3-methoxy-1,3-dioxopropan-2-yl]carbamoyl}propanoic acid	Sweet	COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1	ChemTasteDB
3-Amino-3-{[1-(cyclopentanecarbonyloxy)-3-hydroxypropan-2-yl]carbamoyl}propanoic acid	Sweet	NC(CC(=O)O)C(=O)NC(CO)COC(=O)C1CCCC1	ChemTasteDB
3-Amino-3-{[1-(cyclopentanecarbonyloxy)propan-2-yl]carbamoyl}propanoic acid	Sweet	CC(COC(=O)C1CCCC1)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[1-(cyclopentylformamido)ethyl]carbamoyl}propanoic acid	Sweet	CC(NC(=O)C(N)CC(=O)O)NC(=O)C1CCCC1	ChemTasteDB
3-Amino-3-{[1-(cyclopentyloxy)-3-ethoxy-1,3-dioxopropan-2-yl]carbamoyl}propanoic acid	Sweet	CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCC1	ChemTasteDB
3-Amino-3-{[1-(cyclopentyloxy)-3-methoxy-1,3-dioxopropan-2-yl]carbamoyl}propanoic acid	Sweet	COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCC1	ChemTasteDB
3-Amino-3-{[1-(cyclopropanecarbonyloxy)-3-hydroxypropan-2-yl]carbamoyl}propanoic acid	Sweet	NC(CC(=O)O)C(=O)NC(CO)COC(=O)C1CC1	ChemTasteDB
3-Amino-3-{[1-(cyclopropanecarbonyloxy)-3-methylbutan-2-yl]carbamoyl}propanoic acid	Sweet	CC(C)C(COC(=O)C1CC1)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[1-(cyclopropanecarbonyloxy)butan-2-yl]carbamoyl}propanoic acid	Sweet	CCC(COC(=O)C1CC1)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[1-(cyclopropanecarbonyloxy)propan-2-yl]carbamoyl}propanoic acid	Sweet	CC(COC(=O)C1CC1)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[1-(pentanoyloxy)propan-2-yl]carbamoyl}propanoic acid	Sweet	CCCCC(=O)OCC(C)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[1-(phenylformamido)ethyl]carbamoyl}propanoic acid	Sweet	CC(NC(=O)c1ccccc1)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[1-(prop-2-enoyloxy)propan-2-yl]carbamoyl}propanoic acid	Sweet	C=CC(=O)OCC(C)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[1-(propanoyloxy)butan-2-yl]carbamoyl}propanoic acid	Sweet	CCC(=O)OCC(CC)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[1-(propanoyloxy)propan-2-yl]carbamoyl}propanoic acid	Sweet	CCC(=O)OCC(C)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[1-(tert-butoxy)-3-ethoxy-1,3-dioxopropan-2-yl]carbamoyl}propanoic acid	Sweet	CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC(C)(C)C	ChemTasteDB
3-Amino-3-{[1-(tert-butoxy)-3-methoxy-1,3-dioxopropan-2-yl]carbamoyl}propanoic acid	Sweet	COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC(C)(C)C	ChemTasteDB
3-Amino-3-{[1-ethoxy-1,3-dioxo-3-({1,3,3-trimethylbicyclo[2.2.1]heptan-2-yl}oxy)propan-2-yl]carbamoyl}propanoic acid	Sweet	CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1C2(C)CCC(C2)C1(C)C	ChemTasteDB
3-Amino-3-{[1-hydroxy-3-(4-hydroxyphenyl)propan-2-yl]carbamoyl}propanoic acid	Sweet	NC(CC(=O)O)C(=O)NC(CO)Cc1ccc(O)cc1	ChemTasteDB
3-Amino-3-{[1-hydroxy-3-(propanoyloxy)propan-2-yl]carbamoyl}propanoic acid	Sweet	CCC(=O)OCC(CO)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[1-methoxy-1,3-dioxo-3-({1,7,7-trimethylbicyclo[2.2.1]heptan-2-yl}oxy)propan-2-yl]carbamoyl}propanoic acid	Sweet	COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CC2CCC1(C)C2(C)C	ChemTasteDB
3-Amino-3-{[1-methoxy-1-oxo-3-(propan-2-ylsulfanyl)propan-2-yl]carbamoyl}propanoic acid	Sweet	COC(=O)C(CSC(C)C)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[1-methoxy-1-oxo-3-(propanoyloxy)propan-2-yl]carbamoyl}propanoic acid	Sweet	CCC(=O)OCC(NC(=O)C(N)CC(=O)O)C(=O)OC	ChemTasteDB
3-Amino-3-{[1-methoxy-1-oxo-3-(propylsulfanyl)propan-2-yl]carbamoyl}propanoic acid	Sweet	CCCSCC(NC(=O)C(N)CC(=O)O)C(=O)OC	ChemTasteDB
3-Amino-3-{[1-oxo-1-(pentyloxy)propan-2-yl]carbamoyl}propanoic acid	Sweet	CCCCCOC(=O)C(C)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[1-oxo-1-(propan-2-yloxy)butan-2-yl]carbamoyl}propanoic acid	Sweet	CCC(NC(=O)C(N)CC(=O)O)C(=O)OC(C)C	ChemTasteDB
3-Amino-3-{[1-oxo-1-(propan-2-yloxy)pentan-2-yl]carbamoyl}propanoic acid	Sweet	CCCC(NC(=O)C(N)CC(=O)O)C(=O)OC(C)C	ChemTasteDB
3-Amino-3-{[1-oxo-1-(propan-2-yloxy)propan-2-yl]carbamoyl}propanoic acid	Sweet	CC(C)OC(=O)C(C)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[2-(butanoyloxy)ethyl]carbamoyl}propanoic acid	Sweet	CCCC(=O)OCCNC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[2-(cyclobutanecarbonyloxy)ethyl]carbamoyl}propanoic acid	Sweet	NC(CC(=O)O)C(=O)NCCOC(=O)C1CCC1	ChemTasteDB
3-Amino-3-{[2-(cyclohexyloxy)-2-oxoethyl]carbamoyl}propanoic acid	Sweet	NC(CC(=O)O)C(=O)NCC(=O)OC1CCCCC1	ChemTasteDB
3-Amino-3-{[2-(cyclopropanecarbonyloxy)ethyl]carbamoyl}propanoic acid	Sweet	NC(CC(=O)O)C(=O)NCCOC(=O)C1CC1	ChemTasteDB
3-Amino-3-{[2-(propanoyloxy)ethyl]carbamoyl}propanoic acid	Sweet	CCC(=O)OCCNC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[2-methyl-3-oxo-3-(propan-2-yloxy)propyl]carbamoyl}propanoic acid	Sweet	CC(C)OC(=O)C(C)CNC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[3-(butan-2-yloxy)-3-oxopropyl]carbamoyl}propanoic acid	Sweet	CCC(C)OC(=O)CCNC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[3-(butanoyloxy)-1-methoxy-1-oxopropan-2-yl]carbamoyl}propanoic acid	Sweet	CCCC(=O)OCC(NC(=O)C(N)CC(=O)O)C(=O)OC	ChemTasteDB
3-Amino-3-{[3-(cyclohexyloxy)-2-methyl-3-oxopropyl]carbamoyl}propanoic acid	Sweet	CC(CNC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1	ChemTasteDB
3-Amino-3-{[3-(cyclohexyloxy)-3-oxopropyl]carbamoyl}propanoic acid	Sweet	NC(CC(=O)O)C(=O)NCCC(=O)OC1CCCCC1	ChemTasteDB
3-Amino-3-{[3-(cyclopentyloxy)-2-methyl-3-oxopropyl]carbamoyl}propanoic acid	Sweet	CC(CNC(=O)C(N)CC(=O)O)C(=O)OC1CCCC1	ChemTasteDB
3-Amino-3-{[3-(cyclopentyloxy)-3-oxopropyl]carbamoyl}propanoic acid	Sweet	NC(CC(=O)O)C(=O)NCCC(=O)OC1CCCC1	ChemTasteDB
3-Amino-3-{[3-(ethylsulfanyl)-1-methoxy-1-oxopropan-2-yl]carbamoyl}propanoic acid	Sweet	CCSCC(NC(=O)C(N)CC(=O)O)C(=O)OC	ChemTasteDB
3-Amino-3-{[3-(furan-2-yl)propyl]carbamoyl}propanoic acid	Sweet	NC(CC(=O)O)C(=O)NCCCc1ccco1	ChemTasteDB
3-Amino-3-{[3-(tert-butoxy)-1-methoxy-1-oxopropan-2-yl]carbamoyl}propanoic acid	Sweet	COC(=O)C(COC(C)(C)C)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[3-(tert-butoxy)-2-methyl-3-oxopropyl]carbamoyl}propanoic acid	Sweet	CC(CNC(=O)C(N)CC(=O)O)C(=O)OC(C)(C)C	ChemTasteDB
3-Amino-3-{[3-(tert-butoxy)-3-oxopropyl]carbamoyl}propanoic acid	Sweet	CC(C)(C)OC(=O)CCNC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[3-(tert-butylsulfanyl)-1-methoxy-1-oxopropan-2-yl]carbamoyl}propanoic acid	Sweet	COC(=O)C(CSC(C)(C)C)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[3-hydroxy-1-(2-methylpropoxy)-1-oxobutan-2-yl]carbamoyl}propanoic acid	Sweet	CC(C)COC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O	ChemTasteDB
3-Amino-3-{[3-hydroxy-1-(2-methylpropoxy)-1-oxopropan-2-yl]carbamoyl}propanoic acid	Sweet	CC(C)COC(=O)C(CO)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[3-hydroxy-1-(propanoyloxy)butan-2-yl]carbamoyl}propanoic acid	Sweet	CCC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)O	ChemTasteDB
3-Amino-3-{[3-hydroxy-1-oxo-1-(propan-2-yloxy)butan-2-yl]carbamoyl}propanoic acid	Sweet	CC(C)OC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O	ChemTasteDB
3-Amino-3-{[3-hydroxy-1-oxo-1-(propan-2-yloxy)propan-2-yl]carbamoyl}propanoic acid	Sweet	CC(C)OC(=O)C(CO)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[3-methyl-1-(propanoyloxy)butan-2-yl]carbamoyl}propanoic acid	Sweet	CCC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)C	ChemTasteDB
3-Amino-3-{[3-methyl-1-oxo-1-(propan-2-yloxy)butan-2-yl]carbamoyl}propanoic acid	Sweet	CC(C)OC(=O)C(NC(=O)C(N)CC(=O)O)C(C)C	ChemTasteDB
3-Amino-3-{[3-methyl-1-oxo-1-(propan-2-yloxy)pentan-2-yl]carbamoyl}propanoic acid	Sweet	CCC(C)C(NC(=O)C(N)CC(=O)O)C(=O)OC(C)C	ChemTasteDB
3-Amino-3-{[3-oxo-3-(pentan-2-yloxy)propyl]carbamoyl}propanoic acid	Sweet	CCCC(C)OC(=O)CCNC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[3-oxo-3-(pentan-3-yloxy)propyl]carbamoyl}propanoic acid	Sweet	CCC(CC)OC(=O)CCNC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[3-oxo-3-(propan-2-yloxy)propyl]carbamoyl}propanoic acid	Sweet	CC(C)OC(=O)CCNC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[4-(butan-2-yloxy)-4-oxobutan-2-yl]carbamoyl}propanoic acid	Sweet	CCC(C)OC(=O)CC(C)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[4-(cyclohexyloxy)-4-oxobutan-2-yl]carbamoyl}propanoic acid	Sweet	CC(CC(=O)OC1CCCCC1)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[4-(tert-butoxy)-1-methoxy-1,4-dioxobutan-2-yl]carbamoyl}propanoic acid	Sweet	COC(=O)C(CC(=O)OC(C)(C)C)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[4-(tert-butoxy)-4-oxobutan-2-yl]carbamoyl}propanoic acid	Sweet	CC(CC(=O)OC(C)(C)C)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-3-{[4-oxo-4-(propan-2-yloxy)butan-2-yl]carbamoyl}propanoic acid	Sweet	CC(CC(=O)OC(C)C)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-4-(2-cyclohexylethylamino)-4-oxobutanoic acid	Sweet	NC(CC(=O)O)C(=O)NCCC1CCCCC1	ChemTasteDB
3-Amino-4-(heptylamino)-4-oxobutanoic acid	Sweet	CCCCCCCNC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-4-(hexylamino)-4-oxobutanoic acid	Sweet	CCCCCCNC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-4-[(1-ethoxy-1-oxopropan-2-yl)amino]-4-oxobutanoic acid	Sweet	CCOC(=O)C(C)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-4-[(1-hydroxy-3-phenylpropan-2-yl)amino]-4-oxobutanoic acid	Sweet	NC(CC(=O)O)C(=O)NC(CO)Cc1ccccc1	ChemTasteDB
3-Amino-4-[(2-methoxy-2-oxoethyl)amino]-4-oxobutanoic acid	Sweet	COC(=O)CNC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-4-[(3-cyclohexyl-1-methoxy-1-oxopropan-2-yl)amino]-4-oxobutanoic acid	Sweet	COC(=O)C(CC1CCCCC1)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-4-[(3-methoxy-3-oxopropyl)amino]-4-oxobutanoic acid	Sweet	COC(=O)CCNC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-4-[(4-methoxy-4-oxobutyl)amino]-4-oxobutanoic acid	Sweet	COC(=O)CCCNC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-4-[[1-(cyclopentylamino)-1-oxopropan-2-yl]amino]-4-oxobutanoic acid	Sweet	CC(NC(=O)C(N)CC(=O)O)C(=O)NC1CCCC1	ChemTasteDB
3-Amino-4-[[3-(4-hydroxyphenyl)-1-methoxy-1-oxopropan-2-yl]amino]-4-oxobutanoic acid	Sweet	COC(=O)C(Cc1ccc(O)cc1)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-4-[1-(4-fluorophenyl)propan-2-ylamino]-4-oxobutanoic acid	Sweet	CC(Cc1ccc(F)cc1)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-4-[2-(4-fluorophenyl)ethylamino]-4-oxobutanoic acid	Sweet	NC(CC(=O)O)C(=O)NCCc1ccc(F)cc1	ChemTasteDB
3-Amino-4-[2-(4-hydroxyphenyl)ethylamino]-4-oxobutanoic acid	Sweet	NC(CC(=O)O)C(=O)NCCc1ccc(O)cc1	ChemTasteDB
3-Amino-4-[4-(furan-2-yl)butan-2-ylamino]-4-oxobutanoic acid	Sweet	CC(CCc1ccco1)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-4-bromobenzonitrile	Sweet	N#Cc1ccc(Br)c(N)c1	ChemTasteDB
3-Amino-4-chlorobenzonitrile	Sweet	N#Cc1ccc(Cl)c(N)c1	ChemTasteDB
3-Amino-4-ethoxybenzonitrile	Sweet	CCOc1ccc(C#N)cc1N	ChemTasteDB
3-Amino-4-methoxybenzonitrile	Sweet	COc1ccc(C#N)cc1N	ChemTasteDB
3-Amino-4-oxo-4-(1-phenylpropan-2-ylamino)butanoic acid	Sweet	CC(Cc1ccccc1)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-4-oxo-4-(2-phenoxyethylamino)butanoic acid	Sweet	NC(CC(=O)O)C(=O)NCCOc1ccccc1	ChemTasteDB
3-Amino-4-oxo-4-(4-phenylbutan-2-ylamino)butanoic acid	Sweet	CC(CCc1ccccc1)NC(=O)C(N)CC(=O)O	ChemTasteDB
3-Amino-4-propoxybenzonitrile	Sweet	CCCOc1ccc(C#N)cc1N	ChemTasteDB
3-Aminobenzoic acid	Sweet	Nc1cccc(C(=O)O)c1	ChemTasteDB
3-Aminobenzonitrile	Sweet	N#Cc1cccc(N)c1	ChemTasteDB
3-Anilino-2-styryl-3H-naphthol[1,2-d]imidazole-5-sulfonate (SSN)	Sweet	CC(=C(C)c1nc2c3ccccc3c(S(=O)(=O)[O-])cc2n1Nc1ccccc1)c1ccccc1	ChemTasteDB
3-Carboxamido-2,4,6-tribromo-cinnamic acid	Sweet	NC(=O)c1c(Br)cc(Br)c(C=CC(=O)O)c1Br	ChemTasteDB
3-Hydroxy-4-methoxybenzyl phenyl ether	Sweet	COc1ccc(COc2ccccc2)cc1O	ChemTasteDB
3-Hydroxy-4-methoxybenzyl salicylate	Sweet	COc1ccc(COC(=O)c2ccccc2O)cc1O	ChemTasteDB
3-Ketosucrose	Sweet	O=C1C(O)C(CO)OC(OC2(CO)OC(CO)C(O)C2O)C1O	ChemTasteDB
3-Methoxy-1,3,5-estratrien-4-ol	Sweet	COc1cc2c(cc1O)C1CCC3(C)CCCC3C1CC2	ChemTasteDB
3-O-β-D-xylopyranoside analog of glycyrrhizin 	Sweet	CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OCC(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1	ChemTasteDB
3-Pyridyl guanidineacetic acid derivative	Sweet	O=C(O)CNC(=Nc1cccnc1)NCc1ccccc1	ChemTasteDB
3-Quinolyl guanidineacetic acid derivative	Sweet	CC(NC(=Nc1cnc2ccccc2c1)NCC(=O)O)c1ccccc1	ChemTasteDB
4-(1-methoxyethyl)-1-methyl-1,3-cyclohexadiene	Sweet	COC(C)C1=CC=C(C)CC1	ChemTasteDB
4-(1-methoxyethyl)-1-methyl-1,4-cyclohexadiene	Sweet	COC(C)C1=CCC(C)=CC1	ChemTasteDB
4-(1-methoxyethyl)-1-methylcyclohexene	Sweet	COC(C)C1CC=C(C)CC1	ChemTasteDB
4-(diethylamino)phenylsulfamic acid sodium salt	Sweet	CCN(CC)c1ccc(NS(=O)(=O)[O-])cc1.[Na+]	ChemTasteDB
4,1',4',6'-Tetrabromo sucrose	Sweet	OCC1OC(OC2(CBr)OC(CBr)C(Br)C2O)C(O)C(O)C1Br	ChemTasteDB
4,1'-Dichloro sucrose	Sweet	OCC1OC(CCl)(OC2OC(CO)C(Cl)C(O)C2O)C(O)C1O	ChemTasteDB
4,6,1',6'-Tetrachloro sucrose	Sweet	OC1C(OC2(CCl)OC(CCl)C(O)C2O)OC(CCl)C(Cl)C1O	ChemTasteDB
4,6'-Dichloro galactosucrose	Sweet	OCC1OC(OC2(CO)OC(CCl)C(O)C2O)C(O)C(O)C1Cl	ChemTasteDB
4,6-Dimethyl-2-pyridylsulfamic acid sodium salt	Sweet	Cc1cc(C)nc(NS(=O)(=O)[O-])c1.[Na+]	ChemTasteDB
4,6'-Di-O-Methyl sucrose	Sweet	COCC1OC(CO)(OC2OC(CO)C(OC)C(O)C2O)C(O)C1O	ChemTasteDB
4,6-Di-O-Methyl sucrose	Sweet	COCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1OC	ChemTasteDB
4-1'-4'-Trichloro sucrose	Sweet	OCC1OC(OC2(CCl)OC(CO)C(Cl)C2O)C(O)C(O)C1Cl	ChemTasteDB
4-1'-6'-Tribromo sucrose	Sweet	OCC1OC(OC2(CBr)OC(CBr)C(O)C2O)C(O)C(O)C1Br	ChemTasteDB
4-4'-6'-Trichloro sucrose	Sweet	OCC1OC(OC2(CO)OC(CCl)C(Cl)C2O)C(O)C(O)C1Cl	ChemTasteDB
4'-Bromo sucralose	Sweet	OCC1OC(OC2(CCl)OC(CCl)C(Br)C2O)C(O)C(O)C1Cl	ChemTasteDB
4-Chloro-1',4',6'-tribromo galactosucrose	Sweet	OCC1OC(OC2(CBr)OC(CBr)C(Br)C2O)C(O)C(O)C1Cl	ChemTasteDB
4'-Chloro-4'-deoxy sucrose	Sweet	OCC1OC(OC2(CO)OC(CO)C(Cl)C2O)C(O)C(O)C1O	ChemTasteDB
4-Chlorosaccharin	Sweet	O=C1NS(=O)(=O)c2cccc(Cl)c21	ChemTasteDB
4-Chloro sucrose	Sweet	OCC1OC(CO)(OC2OC(CO)C(Cl)C(O)C2O)C(O)C1O	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 2	Sweet	N#Cc1ccc(N=C(NCC(=O)O)NC2CCCCCCC2)cc1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 3	Sweet	N#Cc1ccc(N=C(NCC(=O)O)NC2CCCCCCCCC2)cc1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 4	Sweet	N#Cc1ccc(N=C(NCC(=O)O)NC(c2ccccc2)c2ccccc2)cc1	ChemTasteDB
