Name	Taste	Smiles	Reference
myricetin 3-O-(2,6-dirhamnosyl-glucoside)	Astringent	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4cc(O)c(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
apigenin 6-C-glucoside	Astringent	O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12	https://doi.org/10.1021/acs.jafc.2c08822
apigenin 8-C-glucoside	Astringent	O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12	https://doi.org/10.1021/acs.jafc.2c08822
apigenin 8-C-[rhamnosyl-(1->2)-glucoside]	Astringent	C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2c2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)[C@H](O)[C@H](O)[C@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
luteolin 7-O-glucoside	Astringent	O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12	https://doi.org/10.1021/acs.jafc.2c08822
naringenin 7-O-glucoside	Astringent	O=C1CC(c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21	https://doi.org/10.1021/acs.jafc.2c08822
isorhamnetin 3-O-glucoside	Astringent	COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O	https://doi.org/10.1021/acs.jafc.2c08822
syringetin 3-O-glucoside	Astringent	COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O	https://doi.org/10.1021/acs.jafc.2c08822
2R,3R-dihydrokaempferol 3-O-rhamnoside	Astringent	C[C@@H]1O[C@@H](O[C@H]2C(=O)c3c(O)cc(O)cc3O[C@@H]2c2ccc(O)cc2)[C@H](O)[C@H](O)[C@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
2R,3R-dihydroquercetin 3-O-rhamnoside	Astringent	C[C@@H]1O[C@@H](O[C@H]2C(=O)c3c(O)cc(O)cc3O[C@@H]2c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
patuletin 3-O-gentiobioside	Astringent	COc1c(O)cc2oc(-c3ccc(O)c(O)c3)c(O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)c(=O)c2c1O	https://doi.org/10.1021/acs.jafc.2c08822
patuletin 3-O-[apiosyl-(1->2)-gentiobioside]	Astringent	COc1c(O)cc2oc(-c3ccc(O)c(O)c3)c(O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@](O)(CO)[C@H]3O)c(=O)c2c1O	https://doi.org/10.1021/acs.jafc.2c08822
patuletin 3-O-(2″feruloyl-glucosyl)-(1->6)-glucoside	Astringent	COc1cc(/C=C/C(=O)O[C@H]2[C@H](OC[C@H]3O[C@@H](Oc4c(-c5ccc(O)c(O)c5)oc5cc(O)c(OC)c(O)c5c4=O)[C@H](O)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)ccc1O	https://doi.org/10.1021/acs.jafc.2c08822
patuletin 3-O-(2″p-cumaroyl-glucosyl)-(1->6)-[apiosyl-(1->2)]-glucoside	Astringent	COc1c(O)cc2oc(-c3ccc(O)c(O)c3)c(O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4OC(=O)/C=C/c4ccc(O)cc4)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@](O)(CO)[C@H]3O)c(=O)c2c1O	https://doi.org/10.1021/acs.jafc.2c08822
patuletin 3-O-(2″feruloyl-glucosyl)-(1->6)-[apiosyl(1->2)]-glucoside	Astringent	COc1cc(/C=C/C(=O)O[C@H]2[C@H](OC[C@H]3O[C@@H](Oc4c(-c5ccc(O)c(O)c5)oc5cc(O)c(OC)c(O)c5c4=O)[C@H](O[C@@H]4OC[C@](O)(CO)[C@H]4O)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)ccc1O	https://doi.org/10.1021/acs.jafc.2c08822
spinacetin 3-O-gentiobioside	Astringent	COc1cc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)ccc1O	https://doi.org/10.1021/acs.jafc.2c08822
spinacetin 3-O-[apiosyl-(1->2)-gentiobioside]	Astringent	COc1cc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2OC[C@](O)(CO)[C@H]2O)ccc1O	https://doi.org/10.1021/acs.jafc.2c08822
jaceidin 4'-O-glucuronide	Astringent	COc1cc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC)ccc1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
5-hydroxy-3,3′-dimethoxy-6:7-methylendioxy-flavon-4′-O-glucuronide	Astringent	COc1cc(-c2oc3cc4c(c(O)c3c(=O)c2OC)OCO4)ccc1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
axillarin 4'-O-glucuronide	Astringent	COc1c(O)cc2oc(-c3ccc(O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)c(O)c3)c(OC)c(=O)c2c1O	https://doi.org/10.1021/acs.jafc.2c08822
3′,5-dihydroxy-3-methoxy-6:7-methylendioxy-flavon-4′-O-glucuronide	Astringent	COc1c(-c2ccc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2)oc2cc3c(c(O)c2c1=O)OCO3	https://doi.org/10.1021/acs.jafc.2c08822
AH	Astringent	C[C@H](N)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
RFPHADF	Astringent	C[C@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
RGENESDEQGAIVT	Astringent	CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@H](C(=O)O)[C@@H](C)O)C(C)C	https://doi.org/10.1016/j.foodchem.2022.134812
SFE	Astringent	N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
FQP	Astringent	NC(=O)CC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
VEAL	Astringent	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)C(C)C)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
GGGE	Astringent	NCC(=O)NCC(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
RGENESEEEGAIVT	Astringent	CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@H](C(=O)O)[C@@H](C)O)C(C)C	https://doi.org/10.1016/j.foodchem.2022.134812
TESSSE	Astringent	C[C@@H](O)[C@H](N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
EDG	Astringent	N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
DQR	Astringent	N=C(N)NCCC[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CC(=O)O)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
NNP	Astringent	NC(=O)C[C@H](NC(=O)[C@@H](N)CC(N)=O)C(=O)N1CCC[C@H]1C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
EGF	Astringent	N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
AQALQAQA	Astringent	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
EQQQQ	Astringent	NC(=O)CC[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CCC(=O)O)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
HFR	Astringent	N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)Cc1c[nH]cn1)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
NALPR	Astringent	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
NALPD	Astringent	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
GFP	Astringent	NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
VPY	Astringent	CC(C)[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
AAPY	Astringent	C[C@H](N)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
GRVSNCAA	Astringent	CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)CN)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CS)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
SEEK	Astringent	NCCCC[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CO)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
KSAEN	Astringent	C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(N)=O)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
QIEELEGK	Astringent	CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
TDVEQEGD	Astringent	CC(C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)[C@@H](C)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
RGEPNND	Astringent	N=C(N)NCCC[C@H](N)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
TYLPVH	Astringent	CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)[C@@H](C)O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O)C(C)C	https://doi.org/10.1016/j.foodchem.2022.134812
AGAGPTP	Astringent	C[C@H](N)C(=O)NCC(=O)N[C@@H](C)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)O)[C@@H](C)O	https://doi.org/10.1016/j.foodchem.2022.134812
ADGLWL	Astringent	CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)N)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
AGDDAPR	Astringent	C[C@H](N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
SEASNNK	Astringent	C[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
ASNMSDL	Astringent	CSCC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](C)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
YYGSNSA	Astringent	C[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
LQPLNAH	Astringent	CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
AGPSIVH	Astringent	CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](C)N)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O)C(C)C	https://doi.org/10.1016/j.foodchem.2022.134812
DMIPAQK	Astringent	CC[C@H](C)[C@H](NC(=O)[C@H](CCSC)NC(=O)[C@@H](N)CC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
PVLVQR	Astringent	CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1)C(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C(C)C	https://doi.org/10.1016/j.foodchem.2022.134812
APYLR	Astringent	CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
FAGDDAPR	Astringent	C[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
NALNDITSL	Astringent	CC[C@H](C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](C)O	https://doi.org/10.1016/j.foodchem.2022.134812
DDPKLVH	Astringent	CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O)C(C)C	https://doi.org/10.1016/j.foodchem.2022.134812
STMLLESER	Astringent	CSCC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CO)[C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
EVY	Astringent	CC(C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
AGY	Astringent	C[C@H](N)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
SEC	Astringent	N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CS)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
AEP	Astringent	C[C@H](N)C(=O)N[C@@H](CCC(=O)O)C(=O)N1CCC[C@H]1C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
DR	Astringent	N=C(N)NCCC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
NTC	Astringent	C[C@@H](O)[C@H](NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CS)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
EVC	Astringent	CC(C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](CS)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
ENF	Astringent	NC(=O)C[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
GGGS	Astringent	NCC(=O)NCC(=O)NCC(=O)N[C@@H](CO)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
DGF	Astringent	N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
HHYE	Astringent	N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
KCGQ	Astringent	NCCCC[C@H](N)C(=O)N[C@@H](CS)C(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
GGISTGNLN	Astringent	CC[C@H](C)[C@H](NC(=O)CNC(=O)CN)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)O)[C@@H](C)O	https://doi.org/10.1016/j.foodchem.2022.134812
AFGRSIVN	Astringent	CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)N)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)O)C(C)C	https://doi.org/10.1016/j.foodchem.2022.134812
LLLLPKP	Astringent	CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
IIVFGRQLL	Astringent	CC[C@H](C)[C@H](N)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)C)[C@@H](C)CC	https://doi.org/10.1016/j.foodchem.2022.134812
DFE	Astringent	N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
VIFGETLTGR	Astringent	CC[C@H](C)[C@H](NC(=O)[C@@H](N)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)O)[C@@H](C)O	https://doi.org/10.1016/j.foodchem.2022.134812
AFQWTAWR	Astringent	C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)O	https://doi.org/10.1016/j.foodchem.2022.134812
LERM	Astringent	CSCC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(C)C)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
FGEKL	Astringent	CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
LLEEKLK	Astringent	CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
PFGNTHNNFK	Astringent	C[C@@H](O)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
LS	Astringent	CC(C)C[C@H](N)C(=O)N[C@@H](CO)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
ISKEK	Astringent	CC[C@H](C)[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
WVNEEDHL	Astringent	CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(C)C)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
NSLEGEFKG	Astringent	CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
KDLFDPVIQD	Astringent	CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
TFYNELRV	Astringent	CC(C)C[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)[C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)O)C(C)C	https://doi.org/10.1016/j.foodchem.2022.134812
TF	Astringent	C[C@@H](O)[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
QLFNPS	Astringent	CC(C)C[C@H](NC(=O)[C@@H](N)CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)O	https://doi.org/10.1016/j.foodchem.2022.134812
